,adminLevel,placeCode,name,placeCodeParent,geom,geometry,properties
574,3,ET030403,Kutaber,ET0304,"{'type': 'MultiPolygon', 'coordinates': [[[[39.5940089010001, 11.2870937550001], [39.5670295310001, 11.312741262], [39.5561660600001, 11.341744331], [39.50890494, 11.376535629], [39.4906682660001, 11.4290518620001], [39.458032304, 11.43702011], [39.3899511170001, 11.4340742370001], [39.352026885, 11.441066866], [39.3659512880001, 11.4040714880001], [39.3175379200001, 11.2675905200001], [39.3444140030001, 11.238007472], [39.3778687540001, 11.162524859], [39.4047085230001, 11.130218385], [39.422977411, 11.1434671220001], [39.4702914970001, 11.138362312], [39.4778872160001, 11.164878523], [39.471396645, 11.2311358040001], [39.5363611430001, 11.175313251], [39.538894747, 11.1448036370001], [39.5682638430001, 11.1457661970001], [39.60836635, 11.129591093], [39.616924241, 11.161093066], [39.597826948, 11.202739244], [39.609647712, 11.2490903450001], [39.5940089010001, 11.2870937550001]]]]}","{'type': 'MultiPolygon', 'coordinates': [[[[39.5940089010001, 11.2870937550001], [39.5670295310001, 11.312741262], [39.5561660600001, 11.341744331], [39.50890494, 11.376535629], [39.4906682660001, 11.4290518620001], [39.458032304, 11.43702011], [39.3899511170001, 11.4340742370001], [39.352026885, 11.441066866], [39.3659512880001, 11.4040714880001], [39.3175379200001, 11.2675905200001], [39.3444140030001, 11.238007472], [39.3778687540001, 11.162524859], [39.4047085230001, 11.130218385], [39.422977411, 11.1434671220001], [39.4702914970001, 11.138362312], [39.4778872160001, 11.164878523], [39.471396645, 11.2311358040001], [39.5363611430001, 11.175313251], [39.538894747, 11.1448036370001], [39.5682638430001, 11.1457661970001], [39.60836635, 11.129591093], [39.616924241, 11.161093066], [39.597826948, 11.202739244], [39.609647712, 11.2490903450001], [39.5940089010001, 11.2870937550001]]]]}","{'placeCode': 'ET030403', 'placeCodeParent': 'ET0304', 'name': 'Kutaber', 'adminLevel': 3}"
575,3,ET030310,Lasta,ET0303,"{'type': 'MultiPolygon', 'coordinates': [[[[39.29355199, 12.2965026860001], [39.264498222, 12.3292937160001], [39.221067514, 12.264756236], [39.196011153, 12.201894033], [39.161297684, 12.20022169], [39.1647499310001, 12.152671588], [39.141487985, 12.1274647280001], [39.105026212, 12.16021399], [39.0418460450001, 12.1708067970001], [39.0544523290001, 12.2116251040001], [39.018406048, 12.241156479], [38.9830340600001, 12.253806255], [38.9658160910001, 12.2053114830001], [38.9349871860001, 12.1905569640001], [38.940747319, 12.1493765450001], [38.9634172560001, 12.11157467], [38.881650332, 12.046181179], [38.8258912270001, 12.037107248], [38.815242158, 12.0242670420001], [38.8384560150001, 11.982202629], [38.8357296990001, 11.951767036], [38.86019415, 11.916510401], [38.912828382, 11.8980112620001], [38.9518454940001, 11.900997064], [38.9733714700001, 11.9158766260001], [39.0427117310001, 11.8924735460001], [39.0862641800001, 11.9019750190001], [39.1035663370001, 11.917808355], [39.1657663450001, 11.9386279010001], [39.154136839, 11.9849775660001], [39.180013724, 12.0120006060001], [39.1873611710001, 12.059356016], [39.21665123, 12.1134280160001], [39.2406916840001, 12.1197395200001], [39.2641025410001, 12.224864785], [39.29355199, 12.2965026860001]], [[39.0318103160001, 12.037865454], [39.0551473020001, 12.0425516820001], [39.061521982, 12.018256276], [39.04411802, 12.0155796380001], [39.0318103160001, 12.037865454]]]]}","{'type': 'MultiPolygon', 'coordinates': [[[[39.29355199, 12.2965026860001], [39.264498222, 12.3292937160001], [39.221067514, 12.264756236], [39.196011153, 12.201894033], [39.161297684, 12.20022169], [39.1647499310001, 12.152671588], [39.141487985, 12.1274647280001], [39.105026212, 12.16021399], [39.0418460450001, 12.1708067970001], [39.0544523290001, 12.2116251040001], [39.018406048, 12.241156479], [38.9830340600001, 12.253806255], [38.9658160910001, 12.2053114830001], [38.9349871860001, 12.1905569640001], [38.940747319, 12.1493765450001], [38.9634172560001, 12.11157467], [38.881650332, 12.046181179], [38.8258912270001, 12.037107248], [38.815242158, 12.0242670420001], [38.8384560150001, 11.982202629], [38.8357296990001, 11.951767036], [38.86019415, 11.916510401], [38.912828382, 11.8980112620001], [38.9518454940001, 11.900997064], [38.9733714700001, 11.9158766260001], [39.0427117310001, 11.8924735460001], [39.0862641800001, 11.9019750190001], [39.1035663370001, 11.917808355], [39.1657663450001, 11.9386279010001], [39.154136839, 11.9849775660001], [39.180013724, 12.0120006060001], [39.1873611710001, 12.059356016], [39.21665123, 12.1134280160001], [39.2406916840001, 12.1197395200001], [39.2641025410001, 12.224864785], [39.29355199, 12.2965026860001]], [[39.0318103160001, 12.037865454], [39.0551473020001, 12.0425516820001], [39.061521982, 12.018256276], [39.04411802, 12.0155796380001], [39.0318103160001, 12.037865454]]]]}","{'placeCode': 'ET030310', 'placeCodeParent': 'ET0303', 'name': 'Lasta', 'adminLevel': 3}"
576,3,ET030420,Legehida,ET0304,"{'type': 'MultiPolygon', 'coordinates': [[[[39.3594726590001, 10.7880425980001], [39.350253836, 10.8176418520001], [39.323000644, 10.812100996], [39.2892607430001, 10.831649704], [39.2552370240001, 10.814131259], [39.2258967980001, 10.8219863590001], [39.1991157580001, 10.7191142720001], [39.183483982, 10.71873722], [39.180701905, 10.6925148500001], [39.2155470430001, 10.6308969840001], [39.222586834, 10.598299361], [39.1528070140001, 10.6469190880001], [39.137915476, 10.669372402], [39.1050574610001, 10.6570372310001], [39.1008357480001, 10.619468306], [39.114368337, 10.583999143], [39.157520273, 10.564383465], [39.1747442240001, 10.536465304], [39.187705608, 10.554428177], [39.2565135190001, 10.5929093620001], [39.2959219410001, 10.5766024430001], [39.335320288, 10.5946724070001], [39.3524088200001, 10.637930198], [39.3724198960001, 10.657974917], [39.3571055530001, 10.7502069440001], [39.3594726590001, 10.7880425980001]]]]}","{'type': 'MultiPolygon', 'coordinates': [[[[39.3594726590001, 10.7880425980001], [39.350253836, 10.8176418520001], [39.323000644, 10.812100996], [39.2892607430001, 10.831649704], [39.2552370240001, 10.814131259], [39.2258967980001, 10.8219863590001], [39.1991157580001, 10.7191142720001], [39.183483982, 10.71873722], [39.180701905, 10.6925148500001], [39.2155470430001, 10.6308969840001], [39.222586834, 10.598299361], [39.1528070140001, 10.6469190880001], [39.137915476, 10.669372402], [39.1050574610001, 10.6570372310001], [39.1008357480001, 10.619468306], [39.114368337, 10.583999143], [39.157520273, 10.564383465], [39.1747442240001, 10.536465304], [39.187705608, 10.554428177], [39.2565135190001, 10.5929093620001], [39.2959219410001, 10.5766024430001], [39.335320288, 10.5946724070001], [39.3524088200001, 10.637930198], [39.3724198960001, 10.657974917], [39.3571055530001, 10.7502069440001], [39.3594726590001, 10.7880425980001]]]]}","{'placeCode': 'ET030420', 'placeCodeParent': 'ET0304', 'name': 'Legehida', 'adminLevel': 3}"
577,3,ET040818,Limu Bilbilo,ET0408,"{'type': 'MultiPolygon', 'coordinates': [[[[39.345570353, 7.60091037300003], [39.289418002, 7.60951138100006], [39.2287515520001, 7.64891794100004], [39.180594995, 7.65402662400004], [39.148984586, 7.64267033100003], [39.149526488, 7.62719151700003], [39.0950053400001, 7.58311177000007], [39.0901759390001, 7.52291337200006], [39.1083956640001, 7.48532845700004], [39.089939128, 7.46392179000003], [39.1022579450001, 7.40779436600008], [39.1220011950001, 7.36168223100003], [39.125974861, 7.35705856000004], [39.163255442, 7.36416516700007], [39.209437576, 7.32893379000006], [39.220963322, 7.29431129300002], [39.2720497700001, 7.30523513000003], [39.2937555660001, 7.27591388500002], [39.338638571, 7.25128898400004], [39.411320964, 7.17773442500004], [39.4445731750001, 7.18756119800003], [39.4736313380001, 7.26464550600002], [39.50585663, 7.31755820500007], [39.499600527, 7.35627834200005], [39.3922123990001, 7.35282830100005], [39.354085378, 7.37107167200003], [39.3147094220001, 7.40675273400007], [39.350735345, 7.46278203600002], [39.385355083, 7.48297492200004], [39.428869379, 7.49211177300003], [39.3290053280001, 7.52925284000003], [39.345570353, 7.60091037300003]], [[39.2593721700001, 7.53753175200006], [39.2543189020001, 7.51965091200003], [39.2421165100001, 7.52055564100004], [39.241533857, 7.53466867300006], [39.2593721700001, 7.53753175200006]]]]}","{'type': 'MultiPolygon', 'coordinates': [[[[39.345570353, 7.60091037300003], [39.289418002, 7.60951138100006], [39.2287515520001, 7.64891794100004], [39.180594995, 7.65402662400004], [39.148984586, 7.64267033100003], [39.149526488, 7.62719151700003], [39.0950053400001, 7.58311177000007], [39.0901759390001, 7.52291337200006], [39.1083956640001, 7.48532845700004], [39.089939128, 7.46392179000003], [39.1022579450001, 7.40779436600008], [39.1220011950001, 7.36168223100003], [39.125974861, 7.35705856000004], [39.163255442, 7.36416516700007], [39.209437576, 7.32893379000006], [39.220963322, 7.29431129300002], [39.2720497700001, 7.30523513000003], [39.2937555660001, 7.27591388500002], [39.338638571, 7.25128898400004], [39.411320964, 7.17773442500004], [39.4445731750001, 7.18756119800003], [39.4736313380001, 7.26464550600002], [39.50585663, 7.31755820500007], [39.499600527, 7.35627834200005], [39.3922123990001, 7.35282830100005], [39.354085378, 7.37107167200003], [39.3147094220001, 7.40675273400007], [39.350735345, 7.46278203600002], [39.385355083, 7.48297492200004], [39.428869379, 7.49211177300003], [39.3290053280001, 7.52925284000003], [39.345570353, 7.60091037300003]], [[39.2593721700001, 7.53753175200006], [39.2543189020001, 7.51965091200003], [39.2421165100001, 7.52055564100004], [39.241533857, 7.53466867300006], [39.2593721700001, 7.53753175200006]]]]}","{'placeCode': 'ET040818', 'placeCodeParent': 'ET0408', 'name': 'Limu Bilbilo', 'adminLevel': 3}"
578,3,ET041006,Haro Maya,ET0410,"{'type': 'MultiPolygon', 'coordinates': [[[[42.016623886, 9.37846699900007], [41.993776623, 9.39779174500006], [41.9978842520001, 9.40725145100004], [42.0260839470001, 9.39467429000007], [42.0219489140001, 9.38299785000004], [42.0733037690001, 9.39451949500005], [42.0887410460001, 9.42793942100008], [42.0809599990001, 9.45435567200008], [42.04932576, 9.49412675800005], [42.019098978, 9.50817277400006], [41.982523831, 9.50849289600006], [41.952994184, 9.48820438400003], [41.913378429, 9.47246317500003], [41.9427110070001, 9.42460078900007], [41.9040629460001, 9.34805347500003], [41.872831214, 9.30125444400005], [41.8839463310001, 9.28219867300004], [41.941408816, 9.25214480700004], [41.981885726, 9.19007089600007], [41.9873250480001, 9.15229889900007], [42.004324539, 9.13186549900007], [42.049339548, 9.21489052400005], [42.0591543780001, 9.24565095000003], [42.0629122550001, 9.27683740700007], [42.072726904, 9.30778628200005], [42.029797258, 9.32281690000002], [42.016623886, 9.37846699900007]]]]}","{'type': 'MultiPolygon', 'coordinates': [[[[42.016623886, 9.37846699900007], [41.993776623, 9.39779174500006], [41.9978842520001, 9.40725145100004], [42.0260839470001, 9.39467429000007], [42.0219489140001, 9.38299785000004], [42.0733037690001, 9.39451949500005], [42.0887410460001, 9.42793942100008], [42.0809599990001, 9.45435567200008], [42.04932576, 9.49412675800005], [42.019098978, 9.50817277400006], [41.982523831, 9.50849289600006], [41.952994184, 9.48820438400003], [41.913378429, 9.47246317500003], [41.9427110070001, 9.42460078900007], [41.9040629460001, 9.34805347500003], [41.872831214, 9.30125444400005], [41.8839463310001, 9.28219867300004], [41.941408816, 9.25214480700004], [41.981885726, 9.19007089600007], [41.9873250480001, 9.15229889900007], [42.004324539, 9.13186549900007], [42.049339548, 9.21489052400005], [42.0591543780001, 9.24565095000003], [42.0629122550001, 9.27683740700007], [42.072726904, 9.30778628200005], [42.029797258, 9.32281690000002], [42.016623886, 9.37846699900007]]]]}","{'placeCode': 'ET041006', 'placeCodeParent': 'ET0410', 'name': 'Haro Maya', 'adminLevel': 3}"
579,3,ET030499,Hike town,ET0304,"{'type': 'MultiPolygon', 'coordinates': [[[[39.684549287, 11.311855856], [39.675777301, 11.3149293120001], [39.6712690100001, 11.304235384], [39.6794737320001, 11.301105749], [39.684549287, 11.311855856]]]]}","{'type': 'MultiPolygon', 'coordinates': [[[[39.684549287, 11.311855856], [39.675777301, 11.3149293120001], [39.6712690100001, 11.304235384], [39.6794737320001, 11.301105749], [39.684549287, 11.311855856]]]]}","{'placeCode': 'ET030499', 'placeCodeParent': 'ET0304', 'name': 'Hike town', 'adminLevel': 3}"
580,3,ET051095,Horshagah,ET0510,"{'type': 'MultiPolygon', 'coordinates': [[[[43.591777, 6.81952], [43.654673, 6.993456], [43.6963278970001, 7.25748357700007], [43.600124684, 7.29608356800003], [43.479301208, 7.38543954900007], [43.4109854440001, 7.16722535100007], [43.3780108080001, 7.06887246200006], [43.2284012110001, 7.02672369800007], [43.1618952760001, 7.00043065400007], [43.163322952, 6.97901550500006], [43.1947318380001, 6.84624158100007], [43.1923073500001, 6.81109011400002], [43.193743994, 6.80563064200004], [43.197180099, 6.80952477600005], [43.403470054, 6.74321091900003], [43.486156324, 6.75522719700007], [43.5429064690001, 6.77628542700006], [43.591777, 6.81952]]]]}","{'type': 'MultiPolygon', 'coordinates': [[[[43.591777, 6.81952], [43.654673, 6.993456], [43.6963278970001, 7.25748357700007], [43.600124684, 7.29608356800003], [43.479301208, 7.38543954900007], [43.4109854440001, 7.16722535100007], [43.3780108080001, 7.06887246200006], [43.2284012110001, 7.02672369800007], [43.1618952760001, 7.00043065400007], [43.163322952, 6.97901550500006], [43.1947318380001, 6.84624158100007], [43.1923073500001, 6.81109011400002], [43.193743994, 6.80563064200004], [43.197180099, 6.80952477600005], [43.403470054, 6.74321091900003], [43.486156324, 6.75522719700007], [43.5429064690001, 6.77628542700006], [43.591777, 6.81952]]]]}","{'placeCode': 'ET051095', 'placeCodeParent': 'ET0510', 'name': 'Horshagah', 'adminLevel': 3}"
581,3,ET010108,Indasilassie town,ET0101,"{'type': 'MultiPolygon', 'coordinates': [[[[38.2731982870001, 14.088951099], [38.310259984, 14.1037678050001], [38.3045755690001, 14.119273848], [38.2712697480001, 14.1193425920001], [38.2731982870001, 14.088951099]]]]}","{'type': 'MultiPolygon', 'coordinates': [[[[38.2731982870001, 14.088951099], [38.310259984, 14.1037678050001], [38.3045755690001, 14.119273848], [38.2712697480001, 14.1193425920001], [38.2731982870001, 14.088951099]]]]}","{'placeCode': 'ET010108', 'placeCodeParent': 'ET0101', 'name': 'Indasilassie town', 'adminLevel': 3}"
582,3,ET040108,Jarso (West Wellega),ET0401,"{'type': 'MultiPolygon', 'coordinates': [[[[35.38740253, 9.54856414500006], [35.349003586, 9.54149696500002], [35.3192907220001, 9.56498498100007], [35.270680215, 9.53352834900005], [35.225194914, 9.55633525300004], [35.2116206440001, 9.52054671500002], [35.254622113, 9.44879418900007], [35.252407233, 9.41411421500004], [35.2307142130001, 9.40748505600004], [35.2077764900001, 9.32228243600002], [35.2263789420001, 9.30149690800005], [35.2748078450001, 9.30714088100007], [35.2946256280001, 9.32358225800004], [35.331347689, 9.32646613700007], [35.3437118510001, 9.35812383100006], [35.3854748850001, 9.37730196200005], [35.4221299340001, 9.47175593100008], [35.443940571, 9.48745580100007], [35.38740253, 9.54856414500006]]]]}","{'type': 'MultiPolygon', 'coordinates': [[[[35.38740253, 9.54856414500006], [35.349003586, 9.54149696500002], [35.3192907220001, 9.56498498100007], [35.270680215, 9.53352834900005], [35.225194914, 9.55633525300004], [35.2116206440001, 9.52054671500002], [35.254622113, 9.44879418900007], [35.252407233, 9.41411421500004], [35.2307142130001, 9.40748505600004], [35.2077764900001, 9.32228243600002], [35.2263789420001, 9.30149690800005], [35.2748078450001, 9.30714088100007], [35.2946256280001, 9.32358225800004], [35.331347689, 9.32646613700007], [35.3437118510001, 9.35812383100006], [35.3854748850001, 9.37730196200005], [35.4221299340001, 9.47175593100008], [35.443940571, 9.48745580100007], [35.38740253, 9.54856414500006]]]]}","{'placeCode': 'ET040108', 'placeCodeParent': 'ET0401', 'name': 'Jarso (West Wellega)', 'adminLevel': 3}"
583,3,ET150206,Jeldessa,ET1502,"{'type': 'MultiPolygon', 'coordinates': [[[[42.165312263, 9.75308858300002], [42.032832781, 9.62050747600006], [42.1074606510001, 9.57778909500007], [42.135303025, 9.58072694100002], [42.1422498480001, 9.62029218800006], [42.200530191, 9.65314193400008], [42.2586354150001, 9.65158173900005], [42.3397728080001, 9.71961762300003], [42.2509908490001, 9.78349154300003], [42.213350694, 9.78374166900005], [42.165312263, 9.75308858300002]]]]}","{'type': 'MultiPolygon', 'coordinates': [[[[42.165312263, 9.75308858300002], [42.032832781, 9.62050747600006], [42.1074606510001, 9.57778909500007], [42.135303025, 9.58072694100002], [42.1422498480001, 9.62029218800006], [42.200530191, 9.65314193400008], [42.2586354150001, 9.65158173900005], [42.3397728080001, 9.71961762300003], [42.2509908490001, 9.78349154300003], [42.213350694, 9.78374166900005], [42.165312263, 9.75308858300002]]]]}","{'placeCode': 'ET150206', 'placeCodeParent': 'ET1502', 'name': 'Jeldessa', 'adminLevel': 3}"
584,3,ET041810,Jimma Horo,ET0418,"{'type': 'MultiPolygon', 'coordinates': [[[[34.778589679, 9.17507244000006], [34.698238073, 9.17429796400006], [34.6980378580001, 9.17427000400005], [34.7071343060001, 9.12813441700007], [34.686144846, 9.09742384400005], [34.7079574090001, 8.98647907900005], [34.682049362, 8.89347769000005], [34.7166734740001, 8.87982907500003], [34.7610332100001, 8.89081645500005], [34.8080238370001, 8.88367897000006], [34.835266195, 8.93029969200006], [34.837344295, 8.98003894900006], [34.848838658, 9.01676720000006], [34.800995582, 9.05869452400003], [34.778589679, 9.17507244000006]]]]}","{'type': 'MultiPolygon', 'coordinates': [[[[34.778589679, 9.17507244000006], [34.698238073, 9.17429796400006], [34.6980378580001, 9.17427000400005], [34.7071343060001, 9.12813441700007], [34.686144846, 9.09742384400005], [34.7079574090001, 8.98647907900005], [34.682049362, 8.89347769000005], [34.7166734740001, 8.87982907500003], [34.7610332100001, 8.89081645500005], [34.8080238370001, 8.88367897000006], [34.835266195, 8.93029969200006], [34.837344295, 8.98003894900006], [34.848838658, 9.01676720000006], [34.800995582, 9.05869452400003], [34.778589679, 9.17507244000006]]]]}","{'placeCode': 'ET041810', 'placeCodeParent': 'ET0418', 'name': 'Jimma Horo', 'adminLevel': 3}"
